Sample in Buffer,Sample in Window,TRIGGER,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/probe0[47:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tdata[511:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tkeep[63:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tuser,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tvalid,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tlast,Interface_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0],T_Channel_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
934,6,0,00045b78ac92,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
935,7,0,00045b78ac93,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
936,8,0,00045b78ac94,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
937,9,0,00045b78ac95,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
938,10,0,00045b78ac96,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
939,11,0,00045b78ac97,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
940,12,0,00045b78ac98,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
941,13,0,00045b78ac99,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
942,14,0,00045b78ac9a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
943,15,0,00045b78ac9b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e000000000000c705,0000000000000000,0,0,0,"_","_"
944,0,1,00045b796e38,80fe00000000ef610087d3e473ff0100000000000000000002ff91a063feff1452f600000000000080feff3a200000000060dd8691a0631452f4d3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
945,1,0,00045b796e39,00000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
946,2,0,00045b796e3a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
947,3,0,00045b796e3b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
948,4,0,00045b796e3c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
949,5,0,00045b796e3d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
950,6,0,00045b796e3e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
951,7,0,00045b796e3f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
952,8,0,00045b796e40,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
953,9,0,00045b796e41,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
954,10,0,00045b796e42,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
955,11,0,00045b796e43,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
956,12,0,00045b796e44,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
957,13,0,00045b796e45,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
958,14,0,00045b796e46,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
959,15,0,00045b796e47,000000000000000000000000000000000000000000000000000000000000001e000000000000001e0000000000002cc79ebd91a0631452f40101d3e473fefffb,0000000000000000,0,0,0,"_","_"
960,0,1,00045b7b2390,80fe0000000090380087d3e473ff0100000000000000000002ffa10003feff31530e00000000000080feff3a200000000060dd86a1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
961,1,0,00045b7b2391,0000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
962,2,0,00045b7b2392,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
963,3,0,00045b7b2393,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
964,4,0,00045b7b2394,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
965,5,0,00045b7b2395,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
966,6,0,00045b7b2396,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
967,7,0,00045b7b2397,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
968,8,0,00045b7b2398,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
969,9,0,00045b7b2399,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
970,10,0,00045b7b239a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
971,11,0,00045b7b239b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
972,12,0,00045b7b239c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
973,13,0,00045b7b239d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
974,14,0,00045b7b239e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
975,15,0,00045b7b239f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000c70598a3a1000331530c,0000000000000000,0,0,0,"_","_"
976,0,1,00045b7c25ec,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
977,1,0,00045b7c25ed,00000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe0000000050393d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
978,2,0,00045b7c25ee,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
979,3,0,00045b7c25ef,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
980,4,0,00045b7c25f0,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
981,5,0,00045b7c25f1,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
982,6,0,00045b7c25f2,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
983,7,0,00045b7c25f3,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
984,8,0,00045b7c25f4,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
985,9,0,00045b7c25f5,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
986,10,0,00045b7c25f6,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
987,11,0,00045b7c25f7,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
988,12,0,00045b7c25f8,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
989,13,0,00045b7c25f9,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
990,14,0,00045b7c25fa,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
991,15,0,00045b7c25fb,00000000000000000000000000000000000000000000000000000000000056f53d5041000331530c0101d3e473fefffb900200000000000080fe000000005039,0000000000000000,0,0,0,"_","_"
992,0,1,00045b7dad6a,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
993,1,0,00045b7dad6b,00000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
994,2,0,00045b7dad6c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
995,3,0,00045b7dad6d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
996,4,0,00045b7dad6e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
997,5,0,00045b7dad6f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
998,6,0,00045b7dad70,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
999,7,0,00045b7dad71,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1000,8,0,00045b7dad72,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1001,9,0,00045b7dad73,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1002,10,0,00045b7dad74,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1003,11,0,00045b7dad75,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1004,12,0,00045b7dad76,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1005,13,0,00045b7dad77,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1006,14,0,00045b7dad78,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1007,15,0,00045b7dad79,000000000000000000000000000000000000000000000000000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb,0000000000000000,0,0,0,"_","_"
1008,0,1,00045baafdb0,80fe0000000010370087d3e473ff0100000000000000000002ff610103feff31530e00000000000080feff3a200000000060dd8661010331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
1009,1,0,00045baafdb1,000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223cd3861010331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
1010,2,0,00045baafdb2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223,0000000000000000,0,0,0,"_","_"
1011,3,0,00045baafdb3,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223,0000000000000000,0,0,0,"_","_"
1012,4,0,00045baafdb4,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223,0000000000000000,0,0,0,"_","_"
1013,5,0,00045baafdb5,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223,0000000000000000,0,0,0,"_","_"
1014,6,0,00045baafdb6,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e0000000000000223,0000000000000000,0,0,0,"_","_"
