index,raw,opcode,message,timestamp,aliased_addr,cache_line_index_aliased,cache_line_index_unaliased,dirty,dmask,fillo,hreq_id,ns,nxm,rreq_id,src,unaliased_addr,vc,xb1,xb1_2,xb2,xb3,xb4,xb5
82,0x182fe00000008580,3,ECI_CMD_MRSP_VICDHI,93579851379,0x0000008580,,,,15,,11,1,,,2,0x0000008580,4,,,,0,,0
83,0x1837e00000008680,3,ECI_CMD_MRSP_VICDHI,93579851381,0x0000008680,,,,15,,13,1,,,2,0x0000008680,4,,,,0,,0
84,0x4803c00000008080,9,ECI_CMD_MRSP_PSHA,93579851861,,257,257,0,15,0,,,0,0,4,,4,0,0,,0,,0
85,0x2004200000000080,4,ECI_CMD_MRSP_HAKD,93579852268,0x0000000080,,,,0,,1,1,,,1,0x0000000080,10,,,,0,,0
86,0x3803e00000008080,7,ECI_CMD_MREQ_RC2D_S,93579852850,0x0000008080,,,,15,,,1,,0,0,0x0000008080,6,,,0,0,0,
87,0x2843f00000008680,5,ECI_CMD_MREQ_RLDX,93579852870,0x0000008680,,,,15,,,1,,16,0,0x0000008680,6,,,0,4,0,
88,0x2800300000008180,5,ECI_CMD_MREQ_RLDX,93579852872,0x0000008180,,,,0,,,1,,0,0,0x0000008180,6,,,0,4,0,
89,0x2804300000008280,5,ECI_CMD_MREQ_RLDX,93579852874,0x0000008280,,,,0,,,1,,1,0,0x0000008280,6,,,0,4,0,
90,0x2804300000008380,5,ECI_CMD_MREQ_RLDX,93579852876,0x0000008380,,,,0,,,1,,1,0,0x0000008380,6,,,0,4,0,
91,0x2844300000008480,5,ECI_CMD_MREQ_RLDX,93579852878,0x0000008480,,,,0,,,1,,17,0,0x0000008480,6,,,0,4,0,
92,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,93579852880,0x0000008580,,,,0,,,1,,16,0,0x0000008580,6,,,0,4,0,
93,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,93579852928,,257,257,0,0,0,,,0,0,3,,10,0,0,,0,,0
94,0x5043c00000008680,10,ECI_CMD_MRSP_PEMD,93579853061,,269,269,0,15,0,,,0,16,4,,4,0,0,,0,,0
95,0x5003c00000008180,10,ECI_CMD_MRSP_PEMD,93579853097,,259,259,0,15,0,,,0,0,4,,4,0,0,,0,,0
96,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,93579853132,,261,261,0,15,0,,,0,1,4,,4,0,0,,0,,0
97,0x5007c00000008380,10,ECI_CMD_MRSP_PEMD,93579853167,,263,263,0,15,0,,,0,1,4,,4,0,0,,0,,0
98,0x5047c00000008480,10,ECI_CMD_MRSP_PEMD,93579853203,,265,265,0,15,0,,,0,17,4,,4,0,0,,0,,0
99,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,93579853238,,267,267,0,15,0,,,0,16,4,,4,0,0,,0,,0
100,0x1807e00000008080,3,ECI_CMD_MRSP_VICDHI,93579853542,0x0000008080,,,,15,,1,1,,,2,0x0000008080,4,,,,0,,0
101,0x180fe00000008180,3,ECI_CMD_MRSP_VICDHI,93579853862,0x0000008180,,,,15,,3,1,,,2,0x0000008180,4,,,,0,,0
102,0x1817e00000008280,3,ECI_CMD_MRSP_VICDHI,93579853865,0x0000008280,,,,15,,5,1,,,2,0x0000008280,4,,,,0,,0
103,0x181fe00000008380,3,ECI_CMD_MRSP_VICDHI,93579853869,0x0000008380,,,,15,,7,1,,,2,0x0000008380,4,,,,0,,0
104,0x1827e00000008480,3,ECI_CMD_MRSP_VICDHI,93579853872,0x0000008480,,,,15,,9,1,,,2,0x0000008480,4,,,,0,,0
