index,raw,opcode,message,timestamp,aliased_addr,dirty,dmask,fillo,hreq_id,ns,nxm,rnode,rreq_id,src,unaliased_addr,vc,xb1,xb10,xb1_2,xb2,xb3,xb4,xb5
162,0x2840300000008480,5,ECI_CMD_MREQ_RLDX,43211351396,8480,,0,,,1,,,16,0,8480,6,,,,0,4,0,
163,0x2840300000008580,5,ECI_CMD_MREQ_RLDX,43211351398,8580,,0,,,1,,,16,0,8580,6,,,,0,4,0,
164,0x2847f00000008680,5,ECI_CMD_MREQ_RLDX,43211351400,8680,,15,,,1,,,17,0,8680,6,,,,0,4,0,
165,0x5000000000008080,10,ECI_CMD_MRSP_PEMD,43211351400,8080,0,0,0,,,0,,0,3,8080,10,0,,0,,0,,0
166,0x5007c00000008180,10,ECI_CMD_MRSP_PEMD,43211351481,8180,0,15,0,,,0,,1,4,8180,4,0,,0,,0,,0
167,0x5007c00000008280,10,ECI_CMD_MRSP_PEMD,43211351503,8280,0,15,0,,,0,,1,4,8280,4,0,,0,,0,,0
168,0x5003c00000008380,10,ECI_CMD_MRSP_PEMD,43211351525,8380,0,15,0,,,0,,0,4,8380,4,0,,0,,0,,0
169,0x5043c00000008480,10,ECI_CMD_MRSP_PEMD,43211351547,8480,0,15,0,,,0,,16,4,8480,4,0,,0,,0,,0
170,0x0007e00000008180,0,ECI_CMD_MRSP_VICD,43211351562,8180,,15,,,1,,,,2,8180,4,,1,,,,,0
171,0x5043c00000008580,10,ECI_CMD_MRSP_PEMD,43211351569,8580,0,15,0,,,0,,16,4,8580,4,0,,0,,0,,0
172,0x0007e00000008280,0,ECI_CMD_MRSP_VICD,43211351585,8280,,15,,,1,,,,2,8280,4,,1,,,,,0
173,0x5047c00000008680,10,ECI_CMD_MRSP_PEMD,43211351591,8680,0,15,0,,,0,,17,4,8680,4,0,,0,,0,,0
174,0x0007e00000008380,0,ECI_CMD_MRSP_VICD,43211351607,8380,,15,,,1,,,,2,8380,4,,1,,,,,0
